,Method,Test,IsFlaky,project
198,675,info.archinnov.achilles.test.integration.tests.EventInterceptorIT#should_apply_post_load_interceptor_on_slice_query,0,graphs/Achilles/2
199,697,info.archinnov.achilles.test.integration.tests.EventInterceptorIT#should_apply_post_load_interceptor_on_raw_typed_query,0,graphs/Achilles/2
200,578,info.archinnov.achilles.test.integration.tests.EventInterceptorIT#should_apply_update_interceptors,0,graphs/Achilles/2
201,622,info.archinnov.achilles.test.integration.tests.EventInterceptorIT#should_apply_post_remove_interceptors,0,graphs/Achilles/2
202,633,info.archinnov.achilles.test.integration.tests.EventInterceptorIT#should_apply_interceptors_before_flush_for_batch,0,graphs/Achilles/2
203,603,info.archinnov.achilles.test.integration.tests.EventInterceptorIT#should_apply_pre_remove_interceptors,0,graphs/Achilles/2
204,627,info.archinnov.achilles.test.integration.tests.EventInterceptorIT#should_apply_post_load_interceptors,0,graphs/Achilles/2
205,691,info.archinnov.achilles.test.integration.tests.EventInterceptorIT#should_apply_post_load_interceptor_on_typed_query,0,graphs/Achilles/2
206,464,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_insert_when_not_exists,0,graphs/Achilles/2
207,640,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_notify_listener_when_trying_to_insert_with_cas_and_ttl_because_already_exist,0,graphs/Achilles/2
208,674,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_update_with_cas_conditions_using_enum,0,graphs/Achilles/2
209,620,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_notify_listener_when_trying_to_insert_with_cas_because_already_exist,0,graphs/Achilles/2
210,741,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_update_set_with_cas_condition,0,graphs/Achilles/2
211,752,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_notify_listener_on_cas_update_failure,0,graphs/Achilles/2
212,489,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_insert_and_notify_cas_listener_on_success,0,graphs/Achilles/2
213,688,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_update_with_cas_conditions_using_cql3_column_name,0,graphs/Achilles/2
214,732,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_notify_listener_when_failing_cas_update_with_ttl,0,graphs/Achilles/2
215,703,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_exception_when_failing_cas_update,0,graphs/Achilles/2
216,758,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_notify_listener_when_cas_error_on_native_query,0,graphs/Achilles/2
217,726,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_notify_listener_when_failing_cas_update,0,graphs/Achilles/2
218,748,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_update_list_at_index_with_cas_condition,0,graphs/Achilles/2
219,529,info.archinnov.achilles.test.integration.tests.CASOperationsIT#should_exception_when_trying_to_insert_with_cas_because_already_exist,0,graphs/Achilles/2
220,709,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_remove_property_after_merge,0,graphs/Achilles/2
221,692,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_find,0,graphs/Achilles/2
222,770,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_exception_when_staled_object_during_refresh,0,graphs/Achilles/2
223,650,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_persist_empty_entity,0,graphs/Achilles/2
224,661,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_overwrite_existing_values_on_persist,0,graphs/Achilles/2
225,773,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_find_unmapped_field,0,graphs/Achilles/2
226,730,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_remove,0,graphs/Achilles/2
227,698,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_update_modifications,0,graphs/Achilles/2
228,775,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_return_null_and_not_wrapper_for_null_values,0,graphs/Achilles/2
229,765,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_exception_refreshing_non_managed_entity,0,graphs/Achilles/2
230,722,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_exception_when_trying_to_modify_primary_key,0,graphs/Achilles/2
231,755,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_get_proxy,0,graphs/Achilles/2
232,767,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_refresh,0,graphs/Achilles/2
233,737,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_remove_by_id,0,graphs/Achilles/2
234,727,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_return_managed_entity_after_persist,0,graphs/Achilles/2
235,749,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_remove_transient_entity,0,graphs/Achilles/2
236,607,info.archinnov.achilles.test.integration.tests.PersistenceManagerOperationsIT#should_persist,0,graphs/Achilles/2
237,496,info.archinnov.achilles.test.integration.tests.CounterIT#should_remove_counter,0,graphs/Achilles/2
238,595,info.archinnov.achilles.test.integration.tests.CounterIT#should_get_counter_from_refreshed_entity,0,graphs/Achilles/2
239,443,info.archinnov.achilles.test.integration.tests.CounterIT#should_find_counter,0,graphs/Achilles/2
240,531,info.archinnov.achilles.test.integration.tests.CounterIT#should_get_counter_from_raw_entity,0,graphs/Achilles/2
241,564,info.archinnov.achilles.test.integration.tests.CounterIT#should_get_counter_from_managed__entity_after_setting_value,0,graphs/Achilles/2
242,409,info.archinnov.achilles.test.integration.tests.CounterIT#should_set_counter_on_managed_entity,0,graphs/Achilles/2
243,361,info.archinnov.achilles.test.integration.tests.CounterIT#should_persist_counter,0,graphs/Achilles/2
244,694,info.archinnov.achilles.test.integration.tests.BatchModeIT#should_reinit_batch_context_and_consistency_after_exception,0,graphs/Achilles/2
245,710,info.archinnov.achilles.test.integration.tests.BatchModeIT#should_order_batch_operations_on_the_same_column_with_insert_and_update,0,graphs/Achilles/2
246,679,info.archinnov.achilles.test.integration.tests.BatchModeIT#should_batch_with_custom_consistency_level,0,graphs/Achilles/2
247,527,info.archinnov.achilles.test.integration.tests.BatchModeIT#should_batch_several_entities,0,graphs/Achilles/2
248,714,info.archinnov.achilles.test.integration.tests.BatchModeIT#should_order_batch_operations_on_the_same_column,0,graphs/Achilles/2
249,491,info.archinnov.achilles.test.integration.tests.BatchModeIT#should_batch_counters,0,graphs/Achilles/2
250,629,info.archinnov.achilles.test.integration.tests.BatchModeIT#should_reinit_batch_context_after_exception,0,graphs/Achilles/2
251,497,info.archinnov.achilles.test.integration.tests.UnorderedBatchModeIT#should_not_order_batch_statements_for_update,0,graphs/Achilles/2
252,490,info.archinnov.achilles.test.integration.tests.UnorderedBatchModeIT#should_not_order_batch_statements_for_insert,0,graphs/Achilles/2
0,981,info.archinnov.achilles.internal.metadata.holder.ClusteringComponentsTest#should_exception_when_wrong_type_provided_for_clustering_components,0,graphs/Achilles/3
1,973,info.archinnov.achilles.internal.metadata.holder.ClusteringComponentsTest#should_exception_when_no_clustering_component_provided,0,graphs/Achilles/3
2,1025,info.archinnov.achilles.internal.metadata.holder.ClusteringComponentsTest#should_exception_when_null_value_between_clustering_components,0,graphs/Achilles/3
3,1102,info.archinnov.achilles.internal.metadata.holder.ClusteringComponentsTest#should_skip_validation_when_null_clustering_value,0,graphs/Achilles/3
4,1011,info.archinnov.achilles.internal.metadata.holder.ClusteringComponentsTest#should_exception_when_too_many_values_for_clustering_components,0,graphs/Achilles/3
5,1066,info.archinnov.achilles.internal.metadata.holder.ClusteringComponentsTest#should_exception_when_component_not_comparable_for_clustering_component,0,graphs/Achilles/3
6,967,info.archinnov.achilles.internal.metadata.holder.ClusteringComponentsTest#should_validate_clustering_components,0,graphs/Achilles/3
7,267,info.archinnov.achilles.internal.persistence.operations.EntityValidatorTest#should_validate,0,graphs/Achilles/3
8,324,info.archinnov.achilles.internal.persistence.operations.EntityValidatorTest#should_validate_clustered_id,0,graphs/Achilles/3
9,282,info.archinnov.achilles.internal.persistence.operations.EntityValidatorTest#should_exception_when_no_id,0,graphs/Achilles/3
10,360,info.archinnov.achilles.internal.persistence.operations.EntityValidatorTest#should_validate_not_clustered_counter,0,graphs/Achilles/3
11,372,info.archinnov.achilles.internal.persistence.operations.EntityValidatorTest#should_exception_when_not_clustered_counter,0,graphs/Achilles/3
12,351,info.archinnov.achilles.internal.persistence.operations.EntityValidatorTest#should_validate_simple_id,0,graphs/Achilles/3
13,377,info.archinnov.achilles.internal.persistence.operations.OptionsValidatorTest#should_validate_options_for_update,0,graphs/Achilles/3
14,369,info.archinnov.achilles.internal.persistence.operations.OptionsValidatorTest#should_exception_when_inserting_with_timestamp_and_cas_condition,0,graphs/Achilles/3
15,405,info.archinnov.achilles.internal.persistence.operations.OptionsValidatorTest#should_exception_when_updating_with_timestamp_and_cas_condition,0,graphs/Achilles/3
16,362,info.archinnov.achilles.internal.persistence.operations.OptionsValidatorTest#should_validate_options_for_insert,0,graphs/Achilles/3
17,1148,info.archinnov.achilles.internal.context.SchemaContextTest#should_create_table_for_counter,0,graphs/Achilles/3
18,1103,info.archinnov.achilles.internal.context.SchemaContextTest#should_validate_for_entity,0,graphs/Achilles/3
19,1089,info.archinnov.achilles.internal.context.SchemaContextTest#should_get_session,0,graphs/Achilles/3
20,1110,info.archinnov.achilles.internal.context.SchemaContextTest#should_validate_achilles_counter,0,graphs/Achilles/3
21,1121,info.archinnov.achilles.internal.context.SchemaContextTest#should_fetch_table_metas,0,graphs/Achilles/3
22,1132,info.archinnov.achilles.internal.context.SchemaContextTest#should_create_table_for_entity,0,graphs/Achilles/3
23,1097,info.archinnov.achilles.internal.context.SchemaContextTest#should_return_entity_meta_entry_set,0,graphs/Achilles/3
24,1140,info.archinnov.achilles.internal.context.SchemaContextTest#should_update_table_for_entity,0,graphs/Achilles/3
25,1093,info.archinnov.achilles.internal.context.SchemaContextTest#should_has_counter,0,graphs/Achilles/3
26,1264,info.archinnov.achilles.schemabuilder.CreateTest#should_exception_when_creating_table_without_partition_key,0,graphs/Achilles/3
27,1682,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_same_partition_and_simple_column,0,graphs/Achilles/3
28,1284,info.archinnov.achilles.schemabuilder.CreateTest#should_create_simple_table_if_not_exists,0,graphs/Achilles/3
29,1679,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_same_partition_and_clustering_column,0,graphs/Achilles/3
30,1656,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_all_options,0,graphs/Achilles/3
31,1677,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_speculative_retry_in_milli_secs,0,graphs/Achilles/3
32,1698,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_clustering_key_is_a_reserved_keyword,0,graphs/Achilles/3
33,1257,info.archinnov.achilles.schemabuilder.CreateTest#should_create_simple_table,0,graphs/Achilles/3
34,1697,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_partition_key_is_a_reserved_keyword,0,graphs/Achilles/3
35,1553,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_clustering_order,0,graphs/Achilles/3
36,1696,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_table_name_is_a_reserved_keyword,0,graphs/Achilles/3
37,1651,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_compact_storage,0,graphs/Achilles/3
38,1673,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_speculative_retry_in_percentile,0,graphs/Achilles/3
39,1430,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_composite_partition_key,0,graphs/Achilles/3
40,1694,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_keyspace_name_is_a_reserved_keyword,0,graphs/Achilles/3
41,1671,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_speculative_retry_none,0,graphs/Achilles/3
42,1692,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_static_column_in_non_clustered_table,0,graphs/Achilles/3
43,1471,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_static_column,0,graphs/Achilles/3
44,1690,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_same_simple_and_static_column,0,graphs/Achilles/3
45,1293,info.archinnov.achilles.schemabuilder.CreateTest#should_create_simple_table_with_keyspace,0,graphs/Achilles/3
46,1668,info.archinnov.achilles.schemabuilder.CreateTest#should_exception_when_read_repair_chance_negative,0,graphs/Achilles/3
47,1701,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_static_column_is_a_reserved_keyword,0,graphs/Achilles/3
48,1689,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_same_clustering_and_static_column,0,graphs/Achilles/3
49,1700,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_simple_column_is_a_reserved_keyword,0,graphs/Achilles/3
50,1324,info.archinnov.achilles.schemabuilder.CreateTest#should_create_simple_table_with_set,0,graphs/Achilles/3
51,1687,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_same_partition_and_static_column,0,graphs/Achilles/3
52,1444,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_composite_partition_key_and_clustering_keys,0,graphs/Achilles/3
53,1620,info.archinnov.achilles.schemabuilder.CreateTest#should_exception_when_blank_clustering_order_column_provided,0,graphs/Achilles/3
54,1664,info.archinnov.achilles.schemabuilder.CreateTest#should_exception_when_read_repair_chance_out_of_bound,0,graphs/Achilles/3
55,1421,info.archinnov.achilles.schemabuilder.CreateTest#should_create_table_with_clustering_keys,0,graphs/Achilles/3
56,1586,info.archinnov.achilles.schemabuilder.CreateTest#should_exception_when_no_clustering_order_provided,0,graphs/Achilles/3
57,1685,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_if_same_clustering_and_simple_column,0,graphs/Achilles/3
58,1342,info.archinnov.achilles.schemabuilder.CreateTest#should_create_simple_table_with_map,0,graphs/Achilles/3
59,1307,info.archinnov.achilles.schemabuilder.CreateTest#should_create_simple_table_with_list,0,graphs/Achilles/3
60,1703,info.archinnov.achilles.schemabuilder.CreateTest#should_fail_creating_table_with_static_columns_and_compact_storage,0,graphs/Achilles/3
61,1647,info.archinnov.achilles.schemabuilder.CreateTest#should_exception_when_clustering_order_column_does_not_match_declared_clustering_keys,0,graphs/Achilles/3
62,866,info.archinnov.achilles.internal.metadata.transcoding.SimpleTranscoderTest#should_decode,0,graphs/Achilles/3
63,857,info.archinnov.achilles.internal.metadata.transcoding.SimpleTranscoderTest#should_encode,0,graphs/Achilles/3
